,age,default,housing,loan,duration,campaign,pdays,previous,emp.var.rate
31131,39,0.0,1.0,0.0,72,1,999,0,-1.8
31132,46,,0.0,0.0,19,1,999,0,-1.8
31133,39,0.0,0.0,0.0,272,1,999,0,-1.8
31134,39,0.0,1.0,0.0,177,1,999,0,-1.8
31135,31,0.0,0.0,0.0,90,1,999,0,-1.8
31136,31,0.0,1.0,0.0,125,1,999,0,-1.8
31137,31,0.0,0.0,0.0,339,1,999,0,-1.8
31138,31,0.0,0.0,0.0,153,1,999,0,-1.8
31139,36,,1.0,0.0,530,1,999,0,-1.8
31140,31,0.0,1.0,0.0,291,1,999,0,-1.8
31141,28,0.0,0.0,0.0,223,1,999,0,-1.8
31142,37,0.0,0.0,0.0,208,1,999,0,-1.8
31143,35,0.0,1.0,0.0,54,2,999,0,-1.8
31144,36,0.0,1.0,0.0,503,2,999,0,-1.8
31145,39,0.0,0.0,0.0,174,1,999,0,-1.8
31146,39,,0.0,0.0,95,1,999,0,-1.8
31147,31,0.0,0.0,0.0,465,1,999,0,-1.8
31148,35,,0.0,0.0,257,1,999,0,-1.8
31149,44,0.0,1.0,0.0,168,1,999,0,-1.8
31150,35,,1.0,0.0,404,1,999,0,-1.8
31151,27,0.0,0.0,0.0,253,1,999,0,-1.8
31152,43,,1.0,0.0,147,1,999,0,-1.8
31153,43,,0.0,0.0,153,1,999,0,-1.8
31154,41,0.0,0.0,0.0,128,1,999,0,-1.8
31155,27,0.0,0.0,0.0,274,1,999,0,-1.8
31156,44,0.0,1.0,0.0,278,1,999,0,-1.8
31157,51,0.0,1.0,0.0,55,1,999,0,-1.8
31158,25,0.0,0.0,0.0,101,1,999,0,-1.8
31159,49,0.0,1.0,0.0,115,1,999,0,-1.8
31160,41,0.0,1.0,0.0,366,1,999,0,-1.8
31161,30,0.0,0.0,0.0,129,1,999,0,-1.8
31162,45,0.0,0.0,0.0,90,1,999,0,-1.8
31163,28,0.0,1.0,0.0,576,2,999,0,-1.8
31164,25,0.0,1.0,0.0,209,1,999,0,-1.8
31165,41,0.0,1.0,0.0,597,1,999,0,-1.8
31166,45,0.0,1.0,0.0,274,1,999,0,-1.8
31167,41,,0.0,0.0,195,1,999,0,-1.8
31168,31,,0.0,0.0,188,1,999,0,-1.8
31169,37,,0.0,0.0,177,1,999,0,-1.8
31170,35,0.0,1.0,0.0,137,1,999,0,-1.8
31171,38,,0.0,0.0,42,1,999,0,-1.8
31172,39,0.0,1.0,0.0,305,1,999,0,-1.8
31173,39,,0.0,0.0,162,1,999,0,-1.8
31174,42,0.0,0.0,0.0,151,1,999,0,-1.8
31175,36,0.0,0.0,0.0,340,1,999,0,-1.8
31176,48,0.0,0.0,0.0,109,1,999,0,-1.8
31177,26,0.0,1.0,0.0,209,1,999,0,-1.8
31178,48,0.0,0.0,0.0,170,1,999,0,-1.8
31179,47,0.0,1.0,0.0,569,2,999,0,-1.8
31180,39,0.0,1.0,0.0,597,1,999,0,-1.8
31181,48,,1.0,0.0,274,1,999,0,-1.8
31182,46,0.0,0.0,0.0,179,1,999,0,-1.8
31183,31,0.0,1.0,0.0,234,1,999,0,-1.8
31184,35,0.0,1.0,0.0,156,1,999,0,-1.8
31185,35,0.0,0.0,0.0,339,1,999,0,-1.8
31186,33,,0.0,0.0,205,1,999,0,-1.8
31187,43,0.0,1.0,0.0,124,1,999,0,-1.8
31188,42,0.0,1.0,0.0,597,1,999,0,-1.8
31189,43,0.0,0.0,0.0,226,1,999,0,-1.8
31190,35,0.0,1.0,0.0,143,1,999,0,-1.8
31191,35,0.0,1.0,0.0,181,1,999,0,-1.8
31192,46,0.0,0.0,0.0,96,2,999,0,-1.8
31193,48,,1.0,0.0,164,5,999,0,-1.8
31194,48,0.0,1.0,0.0,238,3,999,0,-1.8
31195,57,0.0,1.0,0.0,236,1,999,0,-1.8
31196,39,0.0,0.0,0.0,158,2,999,0,-1.8
31197,33,0.0,1.0,0.0,26,1,999,0,-1.8
31198,20,0.0,1.0,0.0,159,1,999,0,-1.8
31199,34,0.0,1.0,0.0,338,4,999,0,-1.8
31200,36,0.0,1.0,0.0,187,1,999,0,-1.8
31201,32,0.0,1.0,0.0,159,1,999,0,-1.8
31202,28,0.0,0.0,0.0,116,1,999,0,-1.8
31203,28,0.0,1.0,0.0,196,1,999,0,-1.8
31204,33,0.0,1.0,0.0,49,2,999,0,-1.8
31205,20,0.0,1.0,0.0,410,1,999,0,-1.8
31206,42,0.0,0.0,0.0,179,1,999,0,-1.8
31207,28,0.0,1.0,0.0,244,1,999,0,-1.8
31208,39,,0.0,0.0,47,1,999,0,-1.8
31209,39,0.0,0.0,0.0,258,2,999,0,-1.8
31210,34,0.0,0.0,0.0,267,1,999,0,-1.8
31211,34,0.0,1.0,0.0,123,1,999,0,-1.8
31212,36,0.0,0.0,0.0,37,2,999,0,-1.8
31213,33,0.0,1.0,0.0,186,1,999,0,-1.8
31214,53,,1.0,0.0,59,1,999,0,-1.8
31215,25,0.0,0.0,0.0,333,1,999,0,-1.8
31216,58,0.0,0.0,0.0,144,1,999,0,-1.8
31217,37,0.0,0.0,0.0,225,2,999,0,-1.8
31218,38,0.0,1.0,0.0,472,1,999,0,-1.8
31219,36,0.0,0.0,0.0,45,1,999,0,-1.8
31220,39,0.0,,,179,3,999,0,-1.8
31221,41,0.0,0.0,0.0,94,1,999,0,-1.8
31222,38,0.0,0.0,0.0,161,1,999,0,-1.8
31223,36,0.0,0.0,0.0,199,1,999,0,-1.8
31224,39,0.0,0.0,0.0,68,1,999,0,-1.8
31225,30,0.0,1.0,0.0,60,1,999,0,-1.8
31226,39,,1.0,0.0,179,1,999,0,-1.8
31227,42,,,,64,2,999,0,-1.8
31228,29,0.0,,,249,1,999,0,-1.8
31229,38,,1.0,0.0,198,1,999,0,-1.8
31230,38,0.0,,,118,1,999,0,-1.8
31231,51,0.0,0.0,0.0,187,1,999,0,-1.8
31232,50,0.0,1.0,0.0,146,1,999,0,-1.8
31233,37,0.0,0.0,0.0,364,4,999,0,-1.8
31234,31,0.0,1.0,0.0,208,1,999,0,-1.8
31235,47,,0.0,0.0,378,1,999,0,-1.8
31236,31,0.0,1.0,0.0,84,1,999,0,-1.8
31237,54,0.0,0.0,0.0,10,1,999,0,-1.8
31238,54,0.0,1.0,0.0,39,1,999,0,-1.8
31239,35,0.0,0.0,0.0,66,2,999,0,-1.8
31240,34,0.0,1.0,0.0,78,1,999,0,-1.8
31241,31,0.0,1.0,0.0,611,1,999,0,-1.8
31242,46,,1.0,0.0,193,1,999,0,-1.8
31243,38,0.0,1.0,0.0,155,5,999,0,-1.8
31244,29,0.0,1.0,0.0,318,1,999,0,-1.8
31245,27,0.0,1.0,0.0,175,1,999,0,-1.8
31246,57,0.0,0.0,0.0,179,1,999,0,-1.8
31247,29,0.0,0.0,0.0,413,1,999,0,-1.8
31248,53,0.0,1.0,0.0,167,1,999,0,-1.8
31249,27,0.0,0.0,0.0,251,1,999,0,-1.8
31250,46,0.0,1.0,0.0,270,1,999,0,-1.8
31251,32,0.0,1.0,0.0,211,1,999,0,-1.8
31252,32,0.0,1.0,0.0,107,1,999,0,-1.8
31253,46,0.0,0.0,0.0,124,1,999,0,-1.8
31254,33,0.0,0.0,0.0,17,1,999,0,-1.8
31255,48,0.0,1.0,0.0,477,2,999,0,-1.8
31256,34,0.0,1.0,0.0,265,1,999,0,-1.8
31257,46,0.0,0.0,0.0,159,1,999,0,-1.8
31258,29,0.0,0.0,0.0,179,1,999,0,-1.8
31259,33,0.0,1.0,0.0,221,1,999,0,-1.8
31260,37,0.0,,,136,5,999,0,-1.8
31261,33,0.0,1.0,0.0,318,1,999,0,-1.8
31262,42,0.0,0.0,0.0,51,1,999,0,-1.8
31263,37,,1.0,0.0,285,2,999,0,-1.8
31264,42,,0.0,0.0,29,1,999,0,-1.8
31265,33,,1.0,0.0,585,2,999,0,-1.8
31266,34,0.0,0.0,0.0,106,2,999,0,-1.8
31267,46,,0.0,0.0,16,2,999,0,-1.8
31268,36,0.0,1.0,0.0,184,2,999,0,-1.8
31269,41,0.0,0.0,0.0,52,2,999,0,-1.8
31270,32,0.0,1.0,0.0,128,1,999,0,-1.8
31271,48,,1.0,0.0,282,4,999,0,-1.8
31272,28,0.0,1.0,0.0,57,1,999,0,-1.8
31273,38,,1.0,0.0,179,2,999,0,-1.8
31274,36,0.0,0.0,0.0,50,1,999,0,-1.8
31275,31,0.0,0.0,0.0,457,1,999,0,-1.8
31276,42,,1.0,0.0,301,1,999,0,-1.8
31277,31,0.0,0.0,0.0,37,1,999,0,-1.8
31278,32,0.0,0.0,0.0,148,1,999,0,-1.8
31279,28,0.0,1.0,0.0,72,1,999,0,-1.8
31280,38,0.0,1.0,0.0,203,2,999,0,-1.8
31281,31,,0.0,0.0,18,1,999,0,-1.8
31282,51,,1.0,0.0,254,1,999,0,-1.8
31283,28,0.0,0.0,0.0,204,1,999,0,-1.8
31284,51,,1.0,0.0,451,1,999,0,-1.8
31285,36,0.0,0.0,0.0,334,1,999,0,-1.8
31286,36,0.0,0.0,0.0,428,1,999,0,-1.8
31287,59,0.0,0.0,0.0,289,1,999,0,-1.8
31288,36,0.0,1.0,0.0,317,1,999,0,-1.8
31289,31,,1.0,0.0,153,1,999,0,-1.8
31290,37,0.0,0.0,0.0,150,1,999,0,-1.8
31291,55,,0.0,0.0,179,1,999,0,-1.8
31292,37,0.0,1.0,0.0,445,1,999,0,-1.8
31293,51,0.0,0.0,0.0,123,1,999,0,-1.8
31294,30,,1.0,0.0,176,1,999,0,-1.8
31295,30,,1.0,0.0,297,1,999,0,-1.8
31296,34,0.0,1.0,0.0,92,3,999,0,-1.8
31297,41,0.0,1.0,0.0,189,2,999,0,-1.8
31298,44,0.0,1.0,0.0,179,1,999,0,-1.8
31299,36,0.0,1.0,0.0,127,2,999,0,-1.8
31300,43,0.0,0.0,0.0,179,2,999,0,-1.8
31301,28,0.0,1.0,0.0,98,2,999,0,-1.8
31302,49,,0.0,0.0,135,2,999,0,-1.8
31303,28,0.0,0.0,0.0,251,2,999,0,-1.8
31304,30,0.0,1.0,0.0,179,2,999,0,-1.8
31305,31,,1.0,0.0,148,2,999,0,-1.8
31306,34,0.0,0.0,0.0,156,2,999,0,-1.8
31307,33,0.0,1.0,0.0,519,2,999,0,-1.8
31308,31,0.0,0.0,0.0,343,2,999,0,-1.8
31309,41,0.0,0.0,0.0,64,1,999,0,-1.8
31310,27,0.0,1.0,0.0,179,2,999,0,-1.8
31311,33,0.0,0.0,0.0,106,1,999,0,-1.8
31312,31,0.0,0.0,0.0,459,4,999,0,-1.8
31313,35,0.0,0.0,0.0,109,1,999,0,-1.8
31314,39,0.0,0.0,0.0,100,1,999,0,-1.8
31315,34,0.0,0.0,0.0,139,2,999,0,-1.8
31316,47,,0.0,0.0,159,1,999,0,-1.8
31317,58,0.0,1.0,0.0,47,1,999,0,-1.8
31318,37,0.0,1.0,0.0,161,1,999,0,-1.8
31319,31,0.0,1.0,0.0,322,1,999,0,-1.8
31320,26,0.0,0.0,0.0,45,2,999,0,-1.8
31321,36,0.0,1.0,0.0,197,1,999,0,-1.8
31322,28,0.0,0.0,0.0,179,2,999,0,-1.8
31323,51,0.0,0.0,0.0,89,1,999,0,-1.8
31324,32,0.0,1.0,0.0,231,2,999,0,-1.8
31325,32,0.0,1.0,0.0,230,1,999,0,-1.8
31326,41,0.0,1.0,0.0,389,2,999,0,-1.8
31327,40,,1.0,0.0,323,2,999,0,-1.8
31328,34,0.0,1.0,0.0,125,2,999,0,-1.8
31329,46,0.0,0.0,0.0,174,3,999,0,-1.8
31330,49,0.0,1.0,0.0,89,1,999,0,-1.8
31331,58,,1.0,0.0,74,2,999,0,-1.8
31332,41,0.0,0.0,0.0,540,1,999,0,-1.8
31333,44,,0.0,0.0,181,1,999,0,-1.8
31334,45,,0.0,0.0,193,1,999,0,-1.8
31335,44,0.0,0.0,0.0,288,1,999,0,-1.8
31336,37,0.0,0.0,0.0,305,1,999,0,-1.8
31337,33,0.0,0.0,0.0,353,2,999,0,-1.8
31338,47,,0.0,0.0,169,1,999,0,-1.8
31339,47,,0.0,0.0,139,1,999,0,-1.8
31340,54,0.0,1.0,0.0,127,2,999,0,-1.8
31341,37,0.0,1.0,0.0,204,2,999,0,-1.8
31342,33,0.0,1.0,0.0,137,2,999,0,-1.8
31343,35,0.0,1.0,0.0,179,1,999,0,-1.8
31344,31,,1.0,0.0,150,1,999,0,-1.8
31345,36,0.0,1.0,0.0,402,2,999,0,-1.8
31346,27,0.0,1.0,0.0,319,2,999,0,-1.8
31347,35,0.0,1.0,0.0,203,2,999,0,-1.8
31348,39,0.0,0.0,0.0,109,1,999,0,-1.8
31349,38,0.0,0.0,0.0,311,1,999,0,-1.8
31350,39,0.0,0.0,0.0,110,2,999,0,-1.8
31351,42,,1.0,0.0,175,1,999,0,-1.8
31352,34,0.0,0.0,0.0,207,1,999,0,-1.8
31353,33,,1.0,0.0,92,2,999,0,-1.8
31354,52,,1.0,0.0,147,1,999,0,-1.8
31355,33,0.0,1.0,0.0,48,2,999,0,-1.8
31356,37,0.0,1.0,0.0,164,3,999,0,-1.8
31357,52,,0.0,0.0,321,1,999,0,-1.8
31358,31,0.0,0.0,0.0,90,1,999,0,-1.8
31359,34,0.0,0.0,0.0,191,1,999,0,-1.8
31360,37,0.0,1.0,0.0,130,1,999,0,-1.8
31361,37,0.0,0.0,0.0,317,1,999,0,-1.8
31362,34,0.0,0.0,0.0,138,2,999,0,-1.8
31363,33,0.0,1.0,0.0,194,2,999,0,-1.8
31364,28,0.0,0.0,0.0,550,1,999,0,-1.8
31365,34,0.0,0.0,0.0,179,1,999,0,-1.8
31366,36,0.0,1.0,0.0,125,2,999,0,-1.8
31367,33,,0.0,0.0,430,2,999,0,-1.8
31368,53,,1.0,0.0,124,1,999,0,-1.8
31369,54,0.0,1.0,0.0,184,1,999,0,-1.8
31370,27,,1.0,0.0,124,2,999,0,-1.8
31371,40,,1.0,0.0,182,2,999,0,-1.8
31372,38,,1.0,0.0,118,1,999,0,-1.8
31373,48,0.0,0.0,0.0,79,2,999,0,-1.8
31374,37,,0.0,0.0,138,1,999,0,-1.8
31375,29,0.0,0.0,0.0,289,2,999,0,-1.8
31376,39,,0.0,0.0,482,2,999,0,-1.8
31377,36,,0.0,0.0,179,1,999,0,-1.8
31378,29,0.0,0.0,0.0,198,2,999,0,-1.8
31379,35,0.0,0.0,0.0,145,1,999,0,-1.8
31380,33,0.0,1.0,0.0,116,2,999,0,-1.8
31381,35,,1.0,0.0,500,1,999,0,-1.8
31382,29,,,,141,2,999,0,-1.8
31383,48,,1.0,0.0,68,1,999,0,-1.8
31384,44,0.0,1.0,0.0,346,1,999,0,-1.8
31385,40,,1.0,0.0,131,2,999,0,-1.8
31386,51,,1.0,0.0,220,1,999,0,-1.8
31387,36,0.0,1.0,0.0,181,1,999,0,-1.8
31388,37,,1.0,0.0,179,2,999,0,-1.8
31389,41,0.0,0.0,0.0,309,1,999,0,-1.8
31390,54,0.0,0.0,0.0,91,2,999,0,-1.8
31391,33,0.0,1.0,0.0,323,2,999,0,-1.8
31392,30,0.0,0.0,0.0,82,2,999,0,-1.8
31393,51,0.0,1.0,0.0,316,2,999,0,-1.8
31394,39,0.0,0.0,0.0,283,3,999,0,-1.8
31395,24,0.0,0.0,0.0,133,1,999,0,-1.8
31396,51,0.0,1.0,0.0,120,3,999,0,-1.8
31397,48,0.0,1.0,0.0,189,2,999,0,-1.8
31398,58,0.0,1.0,0.0,127,2,999,0,-1.8
31399,53,,1.0,0.0,251,4,999,0,-1.8
31400,27,0.0,1.0,0.0,179,1,999,0,-1.8
31401,37,0.0,0.0,0.0,84,2,999,0,-1.8
31402,33,,0.0,0.0,320,1,999,0,-1.8
31403,39,0.0,1.0,0.0,222,2,999,0,-1.8
31404,28,0.0,0.0,0.0,554,2,999,0,-1.8
31405,32,0.0,0.0,0.0,302,2,999,0,-1.8
31406,52,,0.0,0.0,239,3,999,0,-1.8
31407,51,0.0,1.0,0.0,396,3,999,0,-1.8
31408,58,,0.0,0.0,250,2,999,0,-1.8
31409,33,,0.0,0.0,167,3,999,0,-1.8
31410,40,0.0,1.0,0.0,136,3,999,0,-1.8
31411,37,,0.0,0.0,322,2,999,0,-1.8
31412,32,0.0,1.0,0.0,97,2,999,0,-1.8
31413,42,0.0,0.0,0.0,206,2,999,0,-1.8
31414,37,0.0,0.0,0.0,51,4,999,0,-1.8
31415,35,0.0,0.0,0.0,281,2,999,0,-1.8
31416,34,,1.0,0.0,17,4,999,0,-1.8
31417,39,,0.0,0.0,179,2,999,0,-1.8
31418,30,0.0,1.0,0.0,62,4,999,0,-1.8
31419,28,0.0,1.0,0.0,253,2,999,0,-1.8
31420,48,,0.0,0.0,487,2,999,0,-1.8
31421,49,0.0,0.0,0.0,155,1,999,0,-1.8
31422,33,0.0,1.0,0.0,96,2,999,0,-1.8
31423,34,0.0,1.0,0.0,311,3,999,0,-1.8
31424,51,0.0,1.0,0.0,90,2,999,0,-1.8
31425,30,0.0,0.0,0.0,402,2,999,0,-1.8
31426,51,,0.0,0.0,22,2,999,0,-1.8
31427,33,0.0,1.0,0.0,89,2,999,0,-1.8
31428,36,,1.0,0.0,228,2,999,0,-1.8
31429,34,0.0,0.0,0.0,350,2,999,0,-1.8
31430,34,0.0,1.0,0.0,175,1,999,0,-1.8
31431,28,0.0,0.0,0.0,549,1,999,0,-1.8
31432,36,0.0,0.0,0.0,133,1,999,0,-1.8
31433,32,0.0,1.0,0.0,160,1,999,0,-1.8
31434,43,0.0,1.0,0.0,192,1,999,0,-1.8
31435,32,0.0,1.0,0.0,103,3,999,0,-1.8
31436,46,,0.0,0.0,179,1,999,0,-1.8
31437,40,0.0,1.0,0.0,88,1,999,0,-1.8
31438,30,0.0,1.0,0.0,422,1,999,0,-1.8
31439,47,0.0,1.0,0.0,74,6,999,0,-1.8
31440,34,0.0,0.0,0.0,149,4,999,0,-1.8
31441,30,,1.0,0.0,70,3,999,0,-1.8
31442,29,0.0,1.0,0.0,87,3,999,0,-1.8
31443,41,0.0,1.0,0.0,233,2,999,0,-1.8
31444,43,,1.0,0.0,28,2,999,0,-1.8
31445,52,,0.0,0.0,346,3,999,0,-1.8
31446,46,,1.0,0.0,172,4,999,0,-1.8
31447,35,0.0,1.0,0.0,523,2,999,0,-1.8
31448,36,0.0,1.0,0.0,147,2,999,0,-1.8
31449,54,0.0,1.0,0.0,265,2,999,0,-1.8
31450,54,0.0,1.0,0.0,57,2,999,0,-1.8
31451,40,0.0,0.0,0.0,246,4,999,0,-1.8
31452,39,,1.0,0.0,82,2,999,0,-1.8
31453,33,0.0,1.0,0.0,328,2,999,0,-1.8
31454,37,0.0,0.0,0.0,151,2,999,0,-1.8
31455,33,0.0,1.0,0.0,85,4,999,0,-1.8
31456,51,0.0,0.0,0.0,345,2,999,0,-1.8
31457,34,0.0,0.0,0.0,168,3,999,0,-1.8
31458,36,0.0,1.0,0.0,239,2,999,0,-1.8
31459,52,0.0,1.0,0.0,169,2,999,0,-1.8
31460,58,0.0,1.0,0.0,358,2,999,0,-1.8
31461,31,0.0,1.0,0.0,116,2,999,0,-1.8
31462,35,0.0,1.0,0.0,222,2,999,0,-1.8
31463,33,0.0,0.0,0.0,179,3,999,0,-1.8
31464,33,0.0,0.0,0.0,349,2,999,0,-1.8
31465,30,,0.0,0.0,102,2,999,0,-1.8
31466,41,0.0,0.0,0.0,593,2,999,0,-1.8
31467,36,0.0,0.0,0.0,179,2,999,0,-1.8
31468,28,0.0,1.0,0.0,69,2,999,0,-1.8
31469,36,0.0,0.0,0.0,307,2,999,0,-1.8
31470,31,,0.0,0.0,242,2,999,0,-1.8
31471,37,0.0,0.0,0.0,143,3,999,0,-1.8
31472,39,0.0,0.0,0.0,129,3,999,0,-1.8
31473,42,0.0,0.0,0.0,320,3,999,0,-1.8
31474,31,,1.0,0.0,290,2,999,0,-1.8
31475,44,0.0,1.0,0.0,206,2,999,0,-1.8
31476,38,0.0,0.0,0.0,270,4,999,0,-1.8
31477,48,0.0,0.0,0.0,179,3,999,0,-1.8
31478,35,0.0,1.0,0.0,456,3,999,0,-1.8
31479,41,,0.0,0.0,17,3,999,0,-1.8
31480,49,0.0,0.0,0.0,231,2,999,0,-1.8
31481,28,0.0,1.0,0.0,293,3,999,0,-1.8
31482,34,0.0,0.0,0.0,215,2,999,0,-1.8
31483,35,0.0,0.0,0.0,273,4,999,0,-1.8
31484,33,,0.0,0.0,179,2,999,0,-1.8
31485,48,0.0,1.0,0.0,606,3,999,0,-1.8
31486,29,0.0,0.0,0.0,142,3,999,0,-1.8
31487,44,,0.0,0.0,217,3,999,0,-1.8
31488,35,0.0,0.0,0.0,261,2,999,0,-1.8
31489,32,0.0,1.0,0.0,309,3,999,0,-1.8
31490,37,0.0,0.0,0.0,232,2,999,0,-1.8
31491,48,,0.0,0.0,152,4,999,0,-1.8
31492,50,0.0,1.0,0.0,335,3,999,0,-1.8
31493,52,0.0,0.0,0.0,437,4,999,0,-1.8
31494,33,0.0,0.0,0.0,167,3,999,0,-1.8
31495,29,0.0,1.0,0.0,140,2,999,0,-1.8
31496,42,,1.0,0.0,458,3,999,0,-1.8
31497,34,0.0,1.0,0.0,91,3,999,0,-1.8
31498,36,0.0,1.0,0.0,284,3,999,0,-1.8
31499,45,,0.0,0.0,185,3,999,0,-1.8
31500,28,,0.0,0.0,77,3,999,0,-1.8
31501,29,0.0,0.0,0.0,467,2,999,0,-1.8
31502,41,0.0,1.0,0.0,187,2,999,0,-1.8
31503,45,0.0,1.0,0.0,179,4,999,0,-1.8
31504,37,,0.0,0.0,97,2,999,0,-1.8
31505,34,0.0,0.0,0.0,362,2,999,0,-1.8
31506,39,0.0,0.0,0.0,445,2,999,0,-1.8
31507,46,0.0,0.0,0.0,227,2,999,0,-1.8
31508,33,0.0,1.0,0.0,281,3,999,0,-1.8
31509,52,0.0,0.0,0.0,179,2,999,0,-1.8
31510,33,0.0,1.0,0.0,179,2,999,0,-1.8
31511,34,0.0,1.0,0.0,157,3,999,0,-1.8
31512,48,,0.0,0.0,22,6,999,0,-1.8
31513,34,0.0,1.0,0.0,276,2,999,0,-1.8
31514,34,0.0,0.0,0.0,232,6,999,0,-1.8
31515,43,0.0,0.0,0.0,117,2,999,0,-1.8
31516,59,0.0,0.0,0.0,232,2,999,0,-1.8
31517,39,0.0,0.0,0.0,179,3,999,0,-1.8
31518,42,0.0,1.0,0.0,337,2,999,0,-1.8
31519,34,,0.0,0.0,361,5,999,0,-1.8
31520,31,0.0,1.0,0.0,179,2,999,0,-1.8
31521,38,0.0,1.0,0.0,606,3,999,0,-1.8
31522,39,0.0,0.0,0.0,31,2,999,0,-1.8
31523,57,,1.0,0.0,55,5,999,0,-1.8
31524,30,0.0,0.0,0.0,86,2,999,0,-1.8
31525,38,0.0,0.0,0.0,219,2,999,0,-1.8
31526,38,0.0,0.0,0.0,25,5,999,0,-1.8
31527,31,,0.0,0.0,210,2,999,0,-1.8
31528,42,,1.0,0.0,16,5,999,0,-1.8
31529,51,,0.0,0.0,113,2,999,0,-1.8
31530,44,0.0,0.0,0.0,315,2,999,0,-1.8
31531,28,,1.0,0.0,343,3,999,0,-1.8
31532,34,0.0,0.0,0.0,175,4,999,0,-1.8
31533,35,0.0,0.0,0.0,82,1,999,0,-1.8
31534,45,,0.0,0.0,270,3,999,0,-1.8
31535,34,0.0,1.0,0.0,83,4,999,0,-1.8
31536,44,0.0,0.0,0.0,57,4,999,0,-1.8
31537,34,0.0,1.0,0.0,124,5,999,0,-1.8
31538,27,0.0,1.0,0.0,240,1,999,0,-1.8
31539,32,0.0,1.0,0.0,413,1,999,0,-1.8
31540,33,0.0,1.0,0.0,179,3,999,0,-1.8
31541,35,0.0,1.0,0.0,106,1,999,0,-1.8
31542,35,0.0,1.0,0.0,187,1,999,0,-1.8
31543,31,0.0,1.0,0.0,633,1,999,0,-1.8
31544,50,0.0,1.0,0.0,247,1,999,0,-1.8
31545,35,0.0,0.0,0.0,370,1,999,0,-1.8
31546,30,0.0,0.0,0.0,205,1,999,0,-1.8
31547,50,,1.0,0.0,51,1,999,0,-1.8
31548,32,0.0,1.0,0.0,195,1,999,0,-1.8
31549,50,,1.0,0.0,157,1,999,0,-1.8
31550,26,0.0,1.0,0.0,531,3,999,0,-1.8
31551,30,0.0,1.0,0.0,512,1,999,0,-1.8
31552,45,0.0,1.0,0.0,155,1,999,0,-1.8
31553,33,0.0,1.0,0.0,263,1,999,0,-1.8
31554,37,0.0,1.0,0.0,204,1,999,0,-1.8
31555,36,0.0,1.0,0.0,98,1,999,0,-1.8
31556,36,0.0,1.0,0.0,82,1,999,0,-1.8
31557,36,0.0,1.0,0.0,31,1,999,0,-1.8
31558,35,0.0,0.0,0.0,179,1,999,0,-1.8
31559,36,0.0,,,92,1,999,0,-1.8
31560,36,0.0,1.0,0.0,47,1,999,0,-1.8
31561,34,0.0,0.0,0.0,22,2,999,0,-1.8
31562,30,0.0,0.0,0.0,149,1,999,0,-1.8
31563,54,,0.0,0.0,98,1,999,0,-1.8
31564,32,0.0,1.0,0.0,62,6,999,0,-1.8
31565,37,,0.0,0.0,203,1,999,0,-1.8
31566,24,,1.0,0.0,179,1,999,0,-1.8
31567,29,0.0,0.0,0.0,102,1,999,0,-1.8
31568,36,0.0,1.0,0.0,191,1,999,0,-1.8
31569,36,0.0,1.0,0.0,27,1,999,0,-1.8
31570,28,0.0,1.0,0.0,203,1,999,0,-1.8
31571,36,0.0,1.0,0.0,277,1,999,0,-1.8
31572,30,,1.0,0.0,179,1,999,0,-1.8
31573,36,0.0,1.0,0.0,449,1,999,0,-1.8
31574,38,0.0,1.0,0.0,224,1,999,0,-1.8
31575,30,0.0,1.0,0.0,189,1,999,0,-1.8
31576,39,0.0,1.0,0.0,45,1,999,0,-1.8
31577,36,,1.0,0.0,248,1,999,0,-1.8
31578,36,0.0,1.0,0.0,127,1,999,0,-1.8
31579,39,0.0,0.0,0.0,189,2,999,0,-1.8
31580,40,0.0,1.0,0.0,549,1,999,0,-1.8
31581,30,0.0,1.0,0.0,104,1,999,0,-1.8
31582,39,0.0,1.0,0.0,85,3,999,0,-1.8
31583,30,0.0,0.0,0.0,252,1,999,0,-1.8
31584,54,0.0,1.0,0.0,121,1,999,0,-1.8
31585,43,0.0,1.0,0.0,197,1,999,0,-1.8
31586,30,0.0,1.0,0.0,348,1,999,0,-1.8
31587,57,0.0,1.0,0.0,265,5,999,0,-1.8
31588,54,0.0,1.0,0.0,333,1,999,0,-1.8
31589,36,0.0,1.0,0.0,25,1,999,0,-1.8
31590,30,0.0,1.0,0.0,623,1,999,0,-1.8
31591,32,0.0,0.0,0.0,84,1,999,0,-1.8
31592,36,0.0,1.0,0.0,131,1,999,0,-1.8
31593,32,0.0,1.0,0.0,132,1,999,0,-1.8
31594,32,0.0,0.0,0.0,104,1,999,0,-1.8
31595,45,0.0,1.0,0.0,19,1,999,0,-1.8
31596,32,0.0,0.0,0.0,187,1,999,0,-1.8
31597,33,0.0,0.0,0.0,197,1,999,0,-1.8
31598,41,0.0,,,50,1,999,0,-1.8
31599,38,,1.0,0.0,201,1,999,0,-1.8
31600,33,0.0,1.0,0.0,171,2,999,0,-1.8
31601,29,,1.0,0.0,63,1,999,0,-1.8
31602,42,,0.0,0.0,183,4,999,0,-1.8
31603,29,0.0,0.0,0.0,113,1,999,0,-1.8
31604,36,0.0,1.0,0.0,317,2,999,0,-1.8
31605,29,0.0,0.0,0.0,329,1,999,0,-1.8
31606,43,0.0,1.0,0.0,95,1,999,0,-1.8
31607,33,0.0,1.0,0.0,144,3,999,0,-1.8
31608,31,0.0,1.0,0.0,179,1,999,0,-1.8
